MonthYear,Analyte,EMP C10,EMP C10A,EMP C3,EMP C3A,EMP C7,EMP C9,EMP D10,EMP D11,EMP D12,EMP D14A,EMP D15,EMP D16,EMP D19,EMP D22,EMP D24,EMP D26,EMP D28A,EMP D4,EMP D41,EMP D41A,EMP D6,EMP D7,EMP D8,EMP D9,EMP EZ2,EMP EZ2-SJR,EMP EZ6,EMP EZ6-SJR,EMP MD10A,EMP MD7A,EMP NZ002,EMP NZ004,EMP NZ032,EMP NZ068,EMP NZ325,EMP NZS42,EMP P10A,EMP P12A,EMP P8
1995-01-01T08:00:00Z,DissNitrateNitrite,1.4,NA,0.25,NA,1.6,1.4,0.4,0.37,0.46,0.64,0.57,0.54,0.72,0.31,0.38,0.56,1,0.34,0.36,NA,0.36,0.36,0.4,0.2,NA,NA,NA,NA,1.2,0.59,NA,NA,NA,NA,NA,NA,1.8,1.4,1.6
1995-02-01T08:00:00Z,DissNitrateNitrite,0.9,NA,0.21,NA,1,1.5,0.33,0.25,0.54,0.67,0.61,0.56,0.87,0.31,0.32,0.57,1.3,0.32,0.35,NA,0.36,0.32,0.35,0.38,NA,NA,NA,NA,1.6,0.47,NA,NA,NA,NA,NA,NA,1.7,0.98,1.2
1995-03-01T08:00:00Z,DissNitrateNitrite,0.51,NA,0.13,NA,0.54,0.52,0.29,0.19,0.49,1.1,0.69,0.37,1.1,0.2,0.2,0.72,0.86,0.21,0.29,NA,0.38,0.22,0.23,0.2,NA,NA,NA,NA,0.57,0.33,NA,NA,NA,NA,NA,NA,0.63,0.61,0.78
1995-04-01T08:00:00Z,DissNitrateNitrite,0.36,NA,0.1,NA,0.39,0.34,0.16,0.16,0.22,0.21,0.21,0.19,0.24,0.18,0.18,0.2,0.43,0.18,0.19,NA,0.16,0.17,0.17,0.17,NA,NA,NA,NA,0.47,0.1,NA,NA,NA,NA,NA,NA,0.35,0.42,0.43
1995-05-01T07:00:00Z,DissNitrateNitrite,0.32,NA,0.05,NA,0.34,0.36,0.08,0.05,0.17,0.27,0.18,0.18,0.29,0.06,0.06,0.3,0.27,0.06,0.13,NA,0.09,0.07,0.08,0.06,NA,NA,NA,NA,0.26,0.06,NA,NA,NA,NA,NA,NA,0.42,0.39,0.28
1995-06-01T07:00:00Z,DissNitrateNitrite,0.36,NA,0.11,NA,0.35,0.37,0.14,0.14,0.17,0.16,0.16,0.16,0.18,0.14,0.12,0.17,0.29,0.15,0.28,NA,0.2,0.16,0.15,0.16,NA,NA,NA,NA,0.3,0.08,NA,NA,NA,NA,NA,NA,0.29,0.39,0.46
1995-07-01T07:00:00Z,DissNitrateNitrite,0.65,NA,0.08,NA,0.53,0.31,0.12,0.11,0.13,0.15,0.14,0.14,0.12,0.11,0.1,0.13,NA,0.12,0.21,NA,0.18,0.13,0.13,0.11,NA,NA,NA,NA,0.01,0.06,NA,NA,NA,NA,NA,NA,0.43,1,0.88
1995-08-01T07:00:00Z,DissNitrateNitrite,1.3,NA,0.09,NA,1.6,0.28,0.21,0.18,0.18,0.16,0.17,0.17,0.16,0.17,0.15,0.17,0.14,0.2,0.03,NA,0.18,0.19,0.21,0.21,NA,NA,NA,NA,0.09,0.14,NA,NA,NA,NA,NA,NA,0.4,1.2,1.3
1995-09-01T07:00:00Z,DissNitrateNitrite,1.1,NA,0.11,NA,1.2,0.5,0.19,0.16,0.15,0.14,0.16,0.16,0.15,0.15,0.15,0.16,0.14,0.16,0.25,NA,0.25,0.24,0.21,0.19,NA,NA,NA,NA,0.09,0.13,NA,NA,NA,NA,NA,NA,0.42,1.1,1.2
1995-10-01T07:00:00Z,DissNitrateNitrite,0.55,NA,0.19,NA,0.59,0.46,0.12,0.24,0.24,0.25,0.25,0.26,0.27,0.26,0.28,0.3,0.21,0.25,0.19,NA,0.27,0.28,0.26,0.16,NA,NA,NA,NA,0.16,0.19,NA,NA,NA,NA,NA,NA,0.52,0.54,0.59
1995-11-01T08:00:00Z,DissNitrateNitrite,2.2,NA,0.2,NA,2.2,0.55,0.18,0.42,0.27,0.34,0.36,0.36,0.33,0.34,0.27,0.31,0.31,0.33,0.09,NA,0.09,0.16,0.17,0.22,NA,NA,NA,NA,0.29,0.22,NA,NA,NA,NA,NA,NA,0.56,2.1,1.5
1995-12-01T08:00:00Z,DissNitrateNitrite,1.9,NA,0.37,NA,2,0.75,0.5,0.58,0.53,0.42,0.42,0.45,0.38,0.46,0.44,0.42,0.5,0.58,0.35,NA,0.42,0.49,0.47,0.52,NA,NA,NA,NA,1,0.45,NA,NA,NA,NA,NA,NA,0.77,2.2,1.9
1996-01-01T08:00:00Z,DissNitrateNitrite,1.8,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.54,0.39,0.42,NA,0.44,0.44,0.42,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4
1996-02-01T08:00:00Z,DissNitrateNitrite,0.93,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,1.2,0.25,0.35,NA,0.33,0.32,0.33,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1
1996-03-01T08:00:00Z,DissNitrateNitrite,0.47,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.8,0.3,0.31,NA,0.36,0.3,0.37,NA,NA,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53
1996-04-01T08:00:00Z,DissNitrateNitrite,0.78,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0.36,0.24,0.26,NA,0.32,0.28,0.28,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72
1996-05-01T07:00:00Z,DissNitrateNitrite,0.78,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.64,0.25,0.21,NA,0.13,0.27,0.26,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76
