MonthYear,Analyte,EMP C10,EMP C10A,EMP C3,EMP C3A,EMP C7,EMP C9,EMP D10,EMP D11,EMP D12,EMP D14A,EMP D15,EMP D16,EMP D19,EMP D22,EMP D24,EMP D26,EMP D28A,EMP D4,EMP D41,EMP D41A,EMP D6,EMP D7,EMP D8,EMP D9,EMP EZ2,EMP EZ2-SJR,EMP EZ6,EMP EZ6-SJR,EMP MD10A,EMP MD7A,EMP NZ002,EMP NZ004,EMP NZ032,EMP NZ068,EMP NZ325,EMP NZS42,EMP P10A,EMP P12A,EMP P8
1995-01-01T08:00:00Z,Conductivity,471,NA,109,NA,548,363,185,171,193,193,174,167,180,161,177,142,232,187,12700,NA,5420,211,182,188,NA,NA,NA,NA,266,152,NA,NA,NA,NA,NA,NA,382,482,397
1995-02-01T08:00:00Z,Conductivity,379,NA,121,NA,398,380,150,145,175,184,173,159,221,159,168,155,264,186,5760,NA,392,179,158,163,NA,NA,NA,NA,355,139,NA,NA,NA,NA,NA,NA,382,410,392
1995-03-01T08:00:00Z,Conductivity,NA,NA,88,NA,320,NA,159,118,188,395,242,143,346,110,161,288,336,135,5950,NA,178,156,139,151,NA,NA,NA,NA,141,119,NA,NA,NA,NA,NA,NA,341,NA,336
1995-04-01T08:00:00Z,Conductivity,123,NA,129,NA,213,213,170,145,176,183,168,167,218,154,139,161,249,158,18500,NA,1130,181,168,171,NA,NA,NA,NA,263,102,NA,NA,NA,NA,NA,NA,239,299,203
1995-05-01T07:00:00Z,Conductivity,140,NA,76,NA,174,184,109,92,134,202,130,122,186,102,106,169,161,78,12400,NA,121,150,108,102,NA,NA,NA,NA,212,70,NA,NA,NA,NA,NA,NA,229,223,158
1995-06-01T07:00:00Z,Conductivity,193,NA,104,NA,182,134,115,112,123,128,118,115,128,117,112,116,186,117,19300,NA,2370,154,120,119,NA,NA,NA,NA,184,87,NA,NA,NA,NA,NA,NA,175,219,220
1995-07-01T07:00:00Z,Conductivity,272,NA,102,NA,221,191,112,101,117,115,113,106,118,100,117,100,NA,110,22300,NA,5030,640,132,110,NA,NA,NA,NA,157,72,NA,NA,NA,NA,NA,NA,228,538,417
1995-08-01T07:00:00Z,Conductivity,483,NA,116,NA,454,187,1260,269,289,146,158,137,125,152,139,123,133,1850,31000,NA,12100,10900,2950,1950,NA,NA,NA,NA,160,115,NA,NA,NA,NA,NA,NA,209,622,584
1995-09-01T07:00:00Z,Conductivity,381,NA,155,NA,387,281,264,159,160,142,140,139,144,150,149,137,147,170,26300,NA,13600,5230,2370,344,NA,NA,NA,NA,153,140,NA,NA,NA,NA,NA,NA,240,699,446
1995-10-01T07:00:00Z,Conductivity,145,NA,188,NA,158,226,1940,195,187,163,156,147,146,146,150,152,164,521,32300,NA,14900,8740,4080,1970,NA,NA,NA,NA,148,124,NA,NA,NA,NA,NA,NA,224,165,189
