MonthYear,Analyte,C10A,C3A,D26,D28A,D4,D41,D6,D7,D8,MD10A,P8
1978-03-01T08:00:00Z,Secchi,21,18,32,32,23,NA,18,21,27,32,32
1978-04-01T08:00:00Z,Secchi,NA,38,42,36,32,NA,21,30,31,NA,35
1978-05-01T07:00:00Z,Secchi,34,30,43,30,30,NA,32,26,36,25,35
1978-06-01T07:00:00Z,Secchi,22.5,72.5,39,31,23,NA,85.5,17,25,20,34.5
1978-07-01T07:00:00Z,Secchi,24.5,51.5,43,36,21,NA,112,23,26,23.5,32
1978-08-01T07:00:00Z,Secchi,22,73,49.5,32,24,NA,59,23,26,33,30
1978-09-01T07:00:00Z,Secchi,NA,36,60,45,26,NA,61.5,21,28,45,43
1978-10-01T07:00:00Z,Secchi,38.5,82.5,66,48,22,NA,80,16,36,48,46
1978-11-01T08:00:00Z,Secchi,56,79,68,60,23,NA,50,28,27,66,52
1978-12-01T08:00:00Z,Secchi,64,94,64,42,22,NA,18,14,20,41,44
1979-01-01T08:00:00Z,Secchi,22,18,40,42,24,NA,50,24,30,10,20
1979-02-01T08:00:00Z,Secchi,50,34,30,36,28,NA,34,26,30,28,38
1979-03-01T08:00:00Z,Secchi,49,39,53,45,39,NA,36,27,35,33,46
1979-04-01T08:00:00Z,Secchi,36.5,47.5,47.5,54,24,NA,34,22,21,30,41
1979-05-01T07:00:00Z,Secchi,29,67.5,43,39,20.5,NA,38,18,18,35,40
1979-06-01T07:00:00Z,Secchi,28,78,42,38,18,NA,72,20,19,25,NA
1979-07-01T07:00:00Z,Secchi,27,69,45,43,23,NA,84,18.5,21,23.5,37
1979-08-01T07:00:00Z,Secchi,25.5,77.5,60,62,23,NA,97,34,34,28,25.5
1979-09-01T07:00:00Z,Secchi,32,62.5,71.5,65,33.5,NA,112,56,38,30.5,36
1979-10-01T07:00:00Z,Secchi,38,97,78,55,23,NA,70,18,31,38,50
1979-11-01T08:00:00Z,Secchi,60,86,84,84,30,NA,92,36,42,40,62
1979-12-01T08:00:00Z,Secchi,64,88,NA,NA,NA,NA,NA,NA,NA,36,NA
1980-02-01T08:00:00Z,Secchi,NA,34,36,16,26,80,48,40,40,30,18
1980-03-01T08:00:00Z,Secchi,NA,24.5,50,49,27,48,27,24,27,29,39
1980-04-01T08:00:00Z,Secchi,NA,71,65,42,49,87,37,24.5,28,38,44
1980-05-01T07:00:00Z,Secchi,NA,85,61,NA,40,69,38,20.5,21,30,NA
1980-06-01T07:00:00Z,Secchi,NA,82,56,38,40,54,44,18,22,25,46
1980-07-01T07:00:00Z,Secchi,NA,80.5,51,42.5,31,78,31,15,15,26,32
1980-08-01T07:00:00Z,Secchi,NA,70,64,50,25,79.5,48,18,31.5,44,42
1980-09-01T07:00:00Z,Secchi,NA,71,76,52,25,111,60,20.5,22,49,38
1980-10-01T07:00:00Z,Secchi,NA,100,78,66,26,179.5,83,22.5,26,47.5,49
1980-11-01T08:00:00Z,Secchi,NA,79,64,50,32,112,64,32,34,40,52
1980-12-01T08:00:00Z,Secchi,NA,36,69,46,32,160,60,32,48,66,60
1981-01-01T08:00:00Z,Secchi,NA,70,72,92,44,92,68,24,36,44,82
1981-02-01T08:00:00Z,Secchi,NA,40,34,32,20,NA,54,26,20,38,62
1981-03-01T08:00:00Z,Secchi,NA,35,46,60,37,NA,36.5,25,27.5,42,69
1981-04-01T08:00:00Z,Secchi,NA,69,67,48,38,106,69,43.5,39,36,46
1981-05-01T07:00:00Z,Secchi,NA,78,50,35,27.5,146,86,18,32,34.5,41
1981-06-01T07:00:00Z,Secchi,NA,107,52,42.5,24,207,106,20.5,32,28,41
1981-07-01T07:00:00Z,Secchi,NA,67,52,50,29,360,126,38,44,34,31.5
1981-08-01T07:00:00Z,Secchi,NA,82.5,72.5,62,29,183.5,90,28,31,50,51
1981-09-01T07:00:00Z,Secchi,NA,80,64,65.5,22,132,90,NA,32,48,53
1981-10-01T07:00:00Z,Secchi,NA,95,89,91.5,40,160,103,37,58,49,56
1981-11-01T08:00:00Z,Secchi,NA,18,52,84,32,100,44,32,32,44,68
1981-12-01T08:00:00Z,Secchi,NA,34,40,52,40,72,48,20,38,44,56
1982-01-01T08:00:00Z,Secchi,NA,48,48,45,44,64,60,28,40,32,40
1982-02-01T08:00:00Z,Secchi,NA,78,22,52,12,38,32,32,20,27,52
1982-03-01T08:00:00Z,Secchi,NA,38.5,48,69.5,40,54,35,32,39.5,38,54
1982-04-01T08:00:00Z,Secchi,NA,22,52,84,20,16,18,18,16,22,55
1982-05-01T07:00:00Z,Secchi,NA,49,76,64,64,68,36,32,NA,34,56
1982-06-01T07:00:00Z,Secchi,NA,54,52,37,37.5,113,44,22.5,34,32.5,43
1982-07-01T07:00:00Z,Secchi,NA,76.5,63,44,28.5,94,49.5,11.5,18,44,40
1982-08-01T07:00:00Z,Secchi,NA,64,39,43,26,95,62,12,23,38.5,30
1982-09-01T07:00:00Z,Secchi,NA,60,75,62,44,86,47,20.5,25,38,49.5
1982-10-01T07:00:00Z,Secchi,NA,73.5,90,NA,43,91.5,37,NA,38.5,54,48
1982-11-01T08:00:00Z,Secchi,NA,52,84,54,68,84,47,16,20,42,44
1982-12-01T08:00:00Z,Secchi,NA,16,20,72,24,92,28,8,40,18,24
1983-01-01T08:00:00Z,Secchi,NA,38,12,52,28,40,24,NA,28,36,44
1983-02-01T08:00:00Z,Secchi,NA,12,48,20,24,36,32,28,34,18,28
1983-03-01T08:00:00Z,Secchi,NA,24,44,40,22,28,22,28,22,26,26
1983-05-01T07:00:00Z,Secchi,NA,24,92,41,44,50,51,36,46,40,40
1983-06-01T07:00:00Z,Secchi,NA,64,64,38,60,76,32,36,52,28,30
1983-07-01T07:00:00Z,Secchi,NA,68,62,42,52,80,44,28,44,40,36
1983-08-01T07:00:00Z,Secchi,NA,34,76,56,52,136,88,36,44,40,44
1983-09-01T07:00:00Z,Secchi,NA,78,64,48,68,116,62,43,52,40,52
1983-10-01T07:00:00Z,Secchi,NA,76,86,47,64,128,42,24,37,36,49
1983-11-01T08:00:00Z,Secchi,NA,116,76,52,82,NA,NA,24,38,42,44
1983-12-01T08:00:00Z,Secchi,NA,24,60,80,22,36,22,24,16,36,48
1984-01-01T08:00:00Z,Secchi,NA,36,38,40,38,76,42,39,39,40,53
1984-02-01T08:00:00Z,Secchi,NA,68,104,44,76,68,60,50,40,59,52
1984-03-01T08:00:00Z,Secchi,NA,39,72,84,68,76,48,36,46,44,73
1984-04-01T08:00:00Z,Secchi,NA,67,58,80,68,72,44,28,18,46,56
1984-05-01T07:00:00Z,Secchi,NA,62,84,62,36,60,60,24,28,40,48
1984-06-01T07:00:00Z,Secchi,NA,100,68,38,28,88,68,28,44,44,44
1984-07-01T07:00:00Z,Secchi,NA,72,68,57,34,112,NA,28,38.5,40.5,41
1984-08-01T07:00:00Z,Secchi,NA,63,80,68,42,142,78,36,40,37,50.5
1984-09-01T07:00:00Z,Secchi,NA,77,90,84,36,NA,NA,31,NA,41,34
1984-10-01T07:00:00Z,Secchi,NA,100,94,62,51,136,61,22,40,40,NA
1984-11-01T08:00:00Z,Secchi,NA,18,104,64,44,98,76,38,34,24,60
1984-12-01T08:00:00Z,Secchi,NA,46,64,40,40,60,40,20,40,38,44
1985-01-01T08:00:00Z,Secchi,NA,96,100,80,64,72,44,42,52,44,56
1985-02-01T08:00:00Z,Secchi,NA,40,100,140,40,100,68,44,56,26,48
1985-03-01T08:00:00Z,Secchi,NA,97,104,100,48,116,78,44,36,48,68.5
1985-04-01T08:00:00Z,Secchi,NA,99,131,94,46,164,70,30,48,46,66
1985-05-01T07:00:00Z,Secchi,NA,111,87,39,35,144,112,39,44,41,51
1985-06-01T07:00:00Z,Secchi,NA,75,57,53,38.5,160,92,39,59,33,54
1985-07-01T07:00:00Z,Secchi,NA,63,82,78,46,NA,89,48,49,31,48
1985-08-01T07:00:00Z,Secchi,NA,80.5,98,96,44,NA,126,38,64,42,50
1985-09-01T07:00:00Z,Secchi,NA,72,116,114,60,NA,124,52,76,44,56
1985-10-01T07:00:00Z,Secchi,NA,97,105,102,68,113,104,36,68,48,61
1985-11-01T08:00:00Z,Secchi,NA,120,124,148,86,NA,113,64,73,68,92
1985-12-01T08:00:00Z,Secchi,NA,32,120,98,70,120,88,72,68,40,102
1986-01-01T08:00:00Z,Secchi,NA,96,96,96,78,96,58,48,74,40,68
1986-02-01T08:00:00Z,Secchi,NA,38,52,80,34,84,56,38,48,48,44
1986-03-01T08:00:00Z,Secchi,NA,20,40,NA,17,26,36,14,18,28,44
1986-04-01T08:00:00Z,Secchi,NA,52,60,56,44,36,24,28,38,44,40
1986-05-01T07:00:00Z,Secchi,NA,80,36,44,28,68,40,24,32,42,36
1986-06-01T07:00:00Z,Secchi,NA,64,37,32,22,NA,36,16,28,30,36
1986-07-01T07:00:00Z,Secchi,NA,64,50,36,29,NA,56,26,38,37,42
1986-08-01T07:00:00Z,Secchi,NA,76,53,38,22,82,77,15,25.5,38,43
1986-09-01T07:00:00Z,Secchi,NA,56,52,33,26,103,82,20,40,38,45
1986-10-01T07:00:00Z,Secchi,NA,100,60,48,32,112,68,20,36,24,52
1986-11-01T08:00:00Z,Secchi,NA,88,74,52,32,102,60,30,56,60,76
1986-12-01T08:00:00Z,Secchi,NA,120,68,64,44,104,100,32,44,64,80
1987-01-01T08:00:00Z,Secchi,NA,66,98,80,42,98,54,22,44,60,62
1987-02-01T08:00:00Z,Secchi,NA,38,100,110,58,94,66,58,66,51,68
1987-03-01T08:00:00Z,Secchi,NA,98,68,86,60,96,72,56,60,44,38
1987-04-01T08:00:00Z,Secchi,NA,80,98,73,40,81,57,31,31,38,60
1987-05-01T07:00:00Z,Secchi,NA,94.5,78,64,62,110,121,60,93,38,52
1987-06-01T07:00:00Z,Secchi,NA,62,64,59,33,144,78,33,53,40,68
1987-07-01T07:00:00Z,Secchi,NA,60,62,50,37,NA,58,37,47,37,46
1987-08-01T07:00:00Z,Secchi,NA,64,66,74,36,92,53,26,42,50,47
1987-09-01T07:00:00Z,Secchi,NA,67,64,58,46,79,67,47,57,50,63
1987-10-01T07:00:00Z,Secchi,NA,107,110,104,58,88,64,58,63,58,63
1987-11-01T08:00:00Z,Secchi,NA,103.5,NA,NA,51,92,60,39,64,62.5,77
1987-12-01T08:00:00Z,Secchi,NA,148,102,NA,56,60,76,36,44,100,58
1988-01-01T08:00:00Z,Secchi,NA,16,32,76,24,92,64,56,32,37,52
1988-02-01T08:00:00Z,Secchi,NA,119,74,98,48,NA,60,48,52,88,64
1988-03-01T08:00:00Z,Secchi,NA,102,93,86,38,NA,54,42.5,34,47,70
1988-04-01T08:00:00Z,Secchi,NA,70,90,98,36,86,72,47,41,52,87
1988-05-01T07:00:00Z,Secchi,NA,86,66,56,31,92,52,40,34,40,55
1988-06-01T07:00:00Z,Secchi,NA,105,35.5,29.5,33,81.5,52,39.5,36,41,56
1988-07-01T07:00:00Z,Secchi,NA,81,52.5,51.5,37.5,66,43,30,38,40,43.5
1988-08-01T07:00:00Z,Secchi,NA,89,70.5,52,40,62,45,27,34,51,46
1988-09-01T07:00:00Z,Secchi,NA,94.5,78,53,42,71,44,29,41,65,55
1988-10-01T07:00:00Z,Secchi,NA,101,102,106,43,95,66,33,38,84,72.5
1988-11-01T08:00:00Z,Secchi,NA,116,118,116,64,68,46,30,42,80,64
1988-12-01T08:00:00Z,Secchi,NA,76,NA,80,60,60,38,42,26,130,92
1989-01-01T08:00:00Z,Secchi,NA,68,76,70,40,68,40,31,32,96,66
1989-02-01T08:00:00Z,Secchi,NA,112,110,142,52,104,52,36,40,120,98
1989-03-01T08:00:00Z,Secchi,NA,22,40,78,32,NA,26,24,36,60,108
1989-04-01T08:00:00Z,Secchi,NA,92,72,92,42,NA,44,20,30,48,100
1989-05-01T07:00:00Z,Secchi,NA,96,68,55,29,NA,54,33,40,61,70
1989-06-01T07:00:00Z,Secchi,NA,73,47,32,34.5,66,43,31,32,54,57
1989-07-01T07:00:00Z,Secchi,NA,74,60,60,34,80,51,32,32,61,43
1989-08-01T07:00:00Z,Secchi,NA,87,82,57,40,85,43,NA,37,71,55
1989-09-01T07:00:00Z,Secchi,NA,64,77,86,42,118,63,33,44,74,62
1989-10-01T07:00:00Z,Secchi,NA,92,92,78,50,124,78,47,47,80,61
1989-11-01T08:00:00Z,Secchi,NA,96,104,120,60,116,80,50,64,96,56
1989-12-01T08:00:00Z,Secchi,NA,140,140,200,68,84,60,38,60,120,76
1990-01-01T08:00:00Z,Secchi,NA,20,68,168,40,100,52,48,58,84,80
1990-02-01T08:00:00Z,Secchi,NA,20,45,NA,46,NA,42,38,40,66,64
1990-03-01T08:00:00Z,Secchi,NA,82,140,124,48,96,84,64,40,68,52
1990-04-01T08:00:00Z,Secchi,NA,95,88,122,41,110,53,49,37,59.5,62
1990-05-01T07:00:00Z,Secchi,NA,121,64,50,34,88,50,35,42,46,67
1990-06-01T07:00:00Z,Secchi,NA,137,75,57,33,50,43,30,42,52,50
1990-07-01T07:00:00Z,Secchi,NA,121,74,68,36,96,51,22,33,66,58
1990-08-01T07:00:00Z,Secchi,NA,84,80,73,32,124,55,32,32,82,59
1990-09-01T07:00:00Z,Secchi,NA,87,104,101,43,142,94,41,61,76,64
1990-10-01T07:00:00Z,Secchi,NA,132,174,124,66,130,104,64,88,112,62
1990-11-01T08:00:00Z,Secchi,NA,144,140,60,60,80,64,40,64,104,68
1990-12-01T08:00:00Z,Secchi,NA,NA,160,140,64,NA,60,40,56,149,128
1991-01-01T08:00:00Z,Secchi,NA,126,128,132,80,NA,68,40,80,120,72
1991-02-01T08:00:00Z,Secchi,NA,120,128,120,64,60,56,42,44,52,68
1991-03-01T08:00:00Z,Secchi,NA,30,48,69,32,82,56,35,44,46,64
1991-04-01T08:00:00Z,Secchi,NA,82,56,60,38,52,53,28,30,49,42
1991-05-01T07:00:00Z,Secchi,NA,89,76,70,34,51,38,32,29,77,51
1991-06-01T07:00:00Z,Secchi,NA,101,75,52,36,100,44,34,42,64,46
1991-07-01T07:00:00Z,Secchi,NA,92,76,84,32,80,40,20,28,58,54
1991-08-01T07:00:00Z,Secchi,NA,94.5,74,66,39,104,40,26,38,54,45
1991-09-01T07:00:00Z,Secchi,NA,95,63,52,50,112,59,41,38,74,65
1991-10-01T07:00:00Z,Secchi,NA,106,83,82,43,165,115,46,51,112,96
1991-11-01T08:00:00Z,Secchi,NA,112,104,140,64,100,90,64,60,108,64
1991-12-01T08:00:00Z,Secchi,NA,164,200,176,80,84,64,64,60,110,84
1992-01-01T08:00:00Z,Secchi,NA,64,100,116,80,86,60,68,64,148,84
1992-02-01T08:00:00Z,Secchi,NA,22,44,60,24,88,56,24,32,40,38
1992-03-01T08:00:00Z,Secchi,NA,44,58,87,31,113,63,30,39,49,51
1992-04-01T08:00:00Z,Secchi,NA,84,67,91,34,122,59,34,36,67,50
1992-05-01T07:00:00Z,Secchi,NA,96,52,62,39,92,63,28,33,49,50
1992-06-01T07:00:00Z,Secchi,NA,107.5,51,64,41,106,62,24,42,62,68
1992-07-01T07:00:00Z,Secchi,NA,125.5,77,82,52,99,67,44,58,68,54
1992-08-01T07:00:00Z,Secchi,NA,130,79,89,52,62,56,36,51,88,53
1992-09-01T07:00:00Z,Secchi,NA,108,90,92,41,118,77,30,55,92,42
1992-10-01T07:00:00Z,Secchi,NA,110,122,100,80,146,120,60,86,92,64
1992-11-01T08:00:00Z,Secchi,NA,140,108,126,58,124,76,38,80,140,60
1992-12-01T08:00:00Z,Secchi,NA,188,144,180,68,100,60,40,60,192,84
1993-01-01T08:00:00Z,Secchi,NA,16,20,32,15,42,28,14,22,16,20
1993-02-01T08:00:00Z,Secchi,NA,12,36,48,20,82,24,22,18,20,28
1993-03-01T08:00:00Z,Secchi,NA,56,72,80,52,100,52,24,32,52,64
1993-04-01T08:00:00Z,Secchi,NA,44,78,112,64,88,60,40,44,44,56
1993-05-01T07:00:00Z,Secchi,NA,80,76,68,46,86,52,38,34,44,52
1993-06-01T07:00:00Z,Secchi,NA,40,70,80,44,88,40,44,42,42,52
1993-07-01T07:00:00Z,Secchi,NA,127,76,54,34,82,53,40,40,50,58
1993-08-01T07:00:00Z,Secchi,NA,72,100,64,40,84,60,48,40,60,56
1993-09-01T07:00:00Z,Secchi,NA,54,92,80,36,120,62,28,36,64,40
1993-10-01T07:00:00Z,Secchi,NA,92,100,112,40,128,90,40,64,80,60
1993-11-01T08:00:00Z,Secchi,NA,192,112,124,80,120,108,52,88,100,68
1993-12-01T08:00:00Z,Secchi,NA,104,120,178,62,64,48,42,36,140,86
1994-01-01T08:00:00Z,Secchi,NA,128,164,120,56,56,40,30,40,124,92
1994-02-01T08:00:00Z,Secchi,NA,68,124,124,65,104,56,42,52,96,80
1994-03-01T08:00:00Z,Secchi,NA,86,80,88,42,100,40,28,34,62,48
1994-04-01T08:00:00Z,Secchi,NA,120,136,116,40,NA,60,40,40,84,82
1994-05-01T07:00:00Z,Secchi,NA,140,112,112,28,104,50,20,28,80,60
1994-06-01T07:00:00Z,Secchi,NA,149,56,55,38,44,57,27,38,110,64
1994-07-01T07:00:00Z,Secchi,NA,130,103,109,33,39,40,20,34,89,60
1994-08-01T07:00:00Z,Secchi,NA,160,108,88,40,92,48,22,44,96,40
1994-09-01T07:00:00Z,Secchi,NA,110,102,110,52,116,74,39,55,78,75
1994-10-01T07:00:00Z,Secchi,NA,190,188,160,76,128,100,72,60,120,80
1994-11-01T08:00:00Z,Secchi,NA,300,172,200,52,100,68,28,40,300,72
1994-12-01T08:00:00Z,Secchi,NA,40,80,160,48,80,60,80,60,148,96
1995-01-01T08:00:00Z,Secchi,NA,20,20,44,20,60,20,20,20,40,36
1995-02-01T08:00:00Z,Secchi,NA,NA,36,52,22,36,24,24,24,52,50
1995-03-01T08:00:00Z,Secchi,NA,32,60,28,24,20,16,18,20,20,28
1995-04-01T08:00:00Z,Secchi,NA,40,48,60,38,52,38,40,44,64,48
1995-05-01T07:00:00Z,Secchi,NA,40,92,55,40,72,36,34,56,60,62
1995-06-01T07:00:00Z,Secchi,NA,68,68,56,60,70,40,48,52,66,46
1995-07-01T07:00:00Z,Secchi,NA,64,70,NA,44,85,42,28,40,44,40
1995-08-01T07:00:00Z,Secchi,NA,92,78,72,32,80,44,40,28,92,52
1995-09-01T07:00:00Z,Secchi,NA,80,116,64,64,56,48,36,30,88,56
1995-10-01T07:00:00Z,Secchi,NA,NA,80,104,52,180,72,40,30,80,40
1995-11-01T08:00:00Z,Secchi,NA,124,106,108,36,190,70,40,40,108,82
1995-12-01T08:00:00Z,Secchi,NA,28,44,68,16,56,36,16,24,84,68
1996-01-01T08:00:00Z,Secchi,NA,32,36,60,24,32,24,24,24,32,36
1996-02-01T08:00:00Z,Secchi,NA,28,40,48,32,70,24,32,24,36,24
1996-03-01T08:00:00Z,Secchi,NA,32,64,80,24,58,32,32,32,64,56
1996-04-01T08:00:00Z,Secchi,NA,52,70,113,64,64,26,38,44,78,60
1996-05-01T07:00:00Z,Secchi,NA,96,84,74,56,60,40,38,38,74,56
1996-06-01T07:00:00Z,Secchi,NA,72,68,72,44,62,24,24,38,64,42
1996-07-01T07:00:00Z,Secchi,NA,116,88,88,36,52,40,24,22,80,56
1996-08-01T07:00:00Z,Secchi,NA,92,96,132,46,72,40,48,36,68,64
1996-09-01T07:00:00Z,Secchi,NA,100,96,116,40,64,56,24,44,84,60
1996-10-01T07:00:00Z,Secchi,NA,144,100,NA,62,88,48,38,60,92,46
1996-11-01T08:00:00Z,Secchi,NA,152,88,120,56,64,30,46,36,120,68
1996-12-01T08:00:00Z,Secchi,NA,NA,44,110,36,76,28,NA,32,60,40
1997-02-01T08:00:00Z,Secchi,NA,22,36,40,32,40,30,28,30,42,36
1997-03-01T08:00:00Z,Secchi,NA,40,60,56,60,66,50,30,42,52,44
1997-04-01T08:00:00Z,Secchi,NA,100,66,66,38,116,53,24,18,82,48
1997-05-01T07:00:00Z,Secchi,NA,80,58,70,30,188,57,42,20,63,59
1997-06-01T07:00:00Z,Secchi,NA,72,64,63,64,69,82,37,40,71,46
1997-07-01T07:00:00Z,Secchi,NA,68,66,NA,32,80,50,30,32,80,50
1997-08-01T07:00:00Z,Secchi,NA,92,68,80,40,99,44,25,43,104,48
1997-09-01T07:00:00Z,Secchi,NA,NA,92,110,44,136,76,64,58,86,56
1997-10-01T07:00:00Z,Secchi,NA,104,88,108,67,98,64,56,70,110,54
1997-11-01T08:00:00Z,Secchi,NA,124,88,116,72,60,68,52,64,126,80
1997-12-01T08:00:00Z,Secchi,NA,30,60,104,32,60,40,30,48,100,84
1998-01-01T08:00:00Z,Secchi,NA,100,62,68,40,62,40,24,40,80,84
1998-02-01T08:00:00Z,Secchi,NA,22,32,52,15,24,24,12,26,26,24
1998-03-01T08:00:00Z,Secchi,NA,24,48,40,36,50,26,36,32,44,34
1998-04-01T08:00:00Z,Secchi,NA,40,83,49,57,60,30,37,71,61,60
1998-05-01T07:00:00Z,Secchi,NA,46,63,50,37,40,24,33,48,55,40
1998-06-01T07:00:00Z,Secchi,NA,28,62,28,41,50,29,34,29,59,28
1998-07-01T07:00:00Z,Secchi,NA,68,51,33,41,31,32,20,29,51,34
1998-08-01T07:00:00Z,Secchi,NA,76,68,74,38,59,44,16,21,61,39
1998-09-01T07:00:00Z,Secchi,NA,84,67,97,33,82,48,13,27,61,35
1998-10-01T07:00:00Z,Secchi,NA,100,70,104,36,112,40,NA,32,68,36
1998-11-01T08:00:00Z,Secchi,NA,96,79,81,30,116,40,24,38,57,61
1998-12-01T08:00:00Z,Secchi,NA,24,50,64,46,80,36,24,36,63,NA
1999-01-01T08:00:00Z,Secchi,NA,84,94,80,72,90,52,20,40,88,72
1999-02-01T08:00:00Z,Secchi,NA,48,NA,NA,24,40,28,20,36,NA,NA
1999-03-01T08:00:00Z,Secchi,NA,40,70,76,36,44,36,40,40,64,66
1999-04-01T08:00:00Z,Secchi,NA,54,76,36,48,76,44,24,40,58,56
1999-05-01T07:00:00Z,Secchi,NA,68,68,40,36,40,30,23,24,47,40
1999-06-01T07:00:00Z,Secchi,NA,80,61,40,39,78,28,32,20,42,44
1999-07-01T07:00:00Z,Secchi,NA,98,64,54,24,52,40,20,20,52,54
1999-08-01T07:00:00Z,Secchi,NA,80,62,64,28,62,40,20,32,70,36
1999-09-01T07:00:00Z,Secchi,NA,80,88,116,36,140,42,20,36,80,36
1999-10-01T07:00:00Z,Secchi,NA,124,76,126,46,122,70,36,58,90,52
1999-11-01T08:00:00Z,Secchi,NA,120,108,NA,50,76,54,44,52,136,68
1999-12-01T08:00:00Z,Secchi,NA,120,116,160,39,56,52,40,38,120,86
2000-01-01T08:00:00Z,Secchi,NA,120,120,160,56,64,40,48,32,100,90
2000-02-01T08:00:00Z,Secchi,NA,38,44,68,22,44,29,23,32,26,17
2000-03-01T08:00:00Z,Secchi,NA,50,68,74,42,56,32,32,44,68,70
2000-04-01T08:00:00Z,Secchi,NA,116,78,80,40,76,39,16,26,59,62
2000-05-01T07:00:00Z,Secchi,NA,80,88,92,38,56,42,18,22,70,60
2000-06-01T07:00:00Z,Secchi,NA,100,56,94,24,100,24,20,16,88,48
2000-07-01T07:00:00Z,Secchi,NA,82,54,91,30,80,46,20,34,70,43
2000-08-01T07:00:00Z,Secchi,NA,100,76,102,24,80,40,20,20,80,60
2000-09-01T07:00:00Z,Secchi,NA,84,72,72,35,104,69,NA,53,68,52
2000-10-01T07:00:00Z,Secchi,NA,120,60,108,38,128,60,35,40,98,56
2000-11-01T08:00:00Z,Secchi,NA,100,78,110,20,110,56,34,32,108,60
2000-12-01T08:00:00Z,Secchi,NA,100,98,140,40,76,52,NA,38,156,100
2001-01-01T08:00:00Z,Secchi,NA,104,122,206,58,78,56,46,36,152,95
2001-02-01T08:00:00Z,Secchi,NA,40,58,128,38,56,40,38,40,80,78
2001-03-01T08:00:00Z,Secchi,NA,24,32,76,24,114,54,16,18,72,58
2001-04-01T08:00:00Z,Secchi,NA,96,80,19.4,45,119,42,28,32,60,48
